,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
10,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-03-13T00:00:00.000,Unspecified BROOKLYN,Rodent,2019-03-09T00:00:00.000,,,Signs of Rodents,2019-04-08T22:13:02.000,N/A,698 EAST 95 STREET,11236,,,40.65134762694811,"{'type': 'Point', 'coordinates': [-73.912491978587, 40.651347626948]}",1-2 Family Dwelling,-73.91249197858666,MOBILE,BROOKLYN,Unspecified,2019-03-12T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,EAST 95 STREET,,,41912522,1008532,176592
11,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3049560023,BROOKLYN,,,,BROOKLYN,,17 BROOKLYN,Unsanitary Animal Pvt Property,2019-03-09T00:00:00.000,CLARENDON ROAD,AVENUE D,Dog,2019-04-08T13:18:45.000,N/A,526 EAST   40 STREET,11203,,,40.64266932420373,"{'type': 'Point', 'coordinates': [-73.939114133864, 40.642669324204]}",1-2 Family Dwelling,-73.93911413386363,UNKNOWN,BROOKLYN,Unspecified,2019-03-09T13:26:02.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Assigned,EAST   40 STREET,,,41912524,1001147,173424
12,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2030380055,BRONX,,,,BRONX,2019-03-22T00:00:00.000,06 BRONX,Rodent,2019-03-09T00:00:00.000,PARK AVENUE,WASHINGTON AVENUE,Rat Sighting,2019-04-08T18:19:02.000,N/A,450 EAST  184 STREET,10458,,,40.85619132024811,"{'type': 'Point', 'coordinates': [-73.893551387369, 40.856191320248]}",3+ Family Apt. Building,-73.89355138736937,PHONE,BRONX,Unspecified,2019-03-09T18:25:27.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,EAST  184 STREET,,,41912550,1013697,251229
13,ADDRESS,DOHMH,Department of Health and Mental Hygiene,1012500024,MANHATTAN,,,,NEW YORK,2019-03-13T00:00:00.000,07 MANHATTAN,Rodent,2019-03-09T00:00:00.000,WEST END AVENUE,RIVERSIDE DRIVE,Signs of Rodents,2019-04-08T17:55:32.000,N/A,313 WEST   88 STREET,10024,,,40.79041717441406,"{'type': 'Point', 'coordinates': [-73.977429062967, 40.790417174414]}",3+ Family Apt. Building,-73.9774290629666,ONLINE,MANHATTAN,Unspecified,2019-03-11T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WEST   88 STREET,,,41912785,990500,227248
14,INTERSECTION,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-03-14T00:00:00.000,Unspecified BROOKLYN,Rodent,2019-03-09T00:00:00.000,,,Condition Attracting Rodents,2019-04-08T10:21:06.000,N/A,,11210,EAST 26 STREET,FLATBUSH AVENUE,40.63765004753553,"{'type': 'Point', 'coordinates': [-73.952788810373, 40.637650047536]}",1-2 Family Dwelling,-73.95278881037308,PHONE,BROOKLYN,Unspecified,2019-03-14T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,,,,41913145,997353,171593
15,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,,Unspecified BROOKLYN,Rodent,2019-03-09T00:00:00.000,,,Condition Attracting Rodents,2019-04-08T18:51:56.000,N/A,407 LINCOLN PLACE,11238,,,40.6729654408789,"{'type': 'Point', 'coordinates': [-73.963128159686, 40.672965440879]}",3+ Family Apt. Building,-73.96312815968557,MOBILE,BROOKLYN,Unspecified,2019-03-09T18:54:42.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Assigned,LINCOLN PLACE,,,41913203,994478,184458
16,ADDRESS,DOHMH,Department of Health and Mental Hygiene,1009170017,MANHATTAN,,,,NEW YORK,2019-03-14T00:00:00.000,06 MANHATTAN,Unsanitary Animal Pvt Property,2019-03-09T00:00:00.000,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,Dog,2019-04-08T13:06:59.000,N/A,225 EAST   36 STREET,10016,,,40.74653124065509,"{'type': 'Point', 'coordinates': [-73.97603643274, 40.746531240655]}",3+ Family Apartment Building,-73.97603643273975,ONLINE,MANHATTAN,Unspecified,2019-03-14T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,EAST   36 STREET,,,41913596,990890,211259
17,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2046070011,BRONX,,,,BRONX,2019-03-09T00:00:00.000,12 BRONX,Rodent,2019-03-09T00:00:00.000,BARNES AVENUE,BRONXWOOD AVENUE,Rat Sighting,2019-04-08T08:14:43.000,N/A,813 CHESTNUT STREET,10467,,,40.87274186980076,"{'type': 'Point', 'coordinates': [-73.862414337155, 40.872741869801]}",1-2 Family Dwelling,-73.86241433715523,PHONE,BRONX,Unspecified,2019-03-09T08:20:25.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,CHESTNUT STREET,,,41913648,1022301,257271
18,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-03-20T00:00:00.000,Unspecified BROOKLYN,Rodent,2019-03-09T00:00:00.000,,,Signs of Rodents,2019-04-08T22:13:41.000,N/A,358 EAST 57 STREET,11203,,,40.64719961237118,"{'type': 'Point', 'coordinates': [-73.923110019703, 40.647199612371]}",Parking Lot/Garage,-73.9231100197032,MOBILE,BROOKLYN,Unspecified,2019-03-20T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,EAST 57 STREET,,,41913674,1005587,175078
19,INTERSECTION,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-03-18T00:00:00.000,02 BROOKLYN,Rodent,2019-03-09T00:00:00.000,,,Condition Attracting Rodents,2019-04-08T18:57:45.000,N/A,,11201,DEKALB AVENUE,HUDSON AVENUE,40.68989944352339,"{'type': 'Point', 'coordinates': [-73.980430749627, 40.689899443523]}",Commercial Building,-73.98043074962717,PHONE,BROOKLYN,Unspecified,2019-03-18T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,,,,41913726,989677,190626
20,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2033310019,BRONX,,,,BRONX,2019-03-09T00:00:00.000,07 BRONX,Rodent,2019-03-09T00:00:00.000,EAST MOSHOLU PARKWAY NORTH,EAST 204 STREET,Rat Sighting,2019-04-08T20:39:28.000,N/A,3056 DECATUR AVENUE,10467,,,40.87094906252335,"{'type': 'Point', 'coordinates': [-73.879104629043, 40.870949062523]}",1-2 Family Dwelling,-73.87910462904283,ONLINE,BRONX,Unspecified,2019-03-09T20:42:52.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,DECATUR AVENUE,,,41913919,1017686,256611
21,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3010240079,BROOKLYN,,,,BROOKLYN,2019-03-13T00:00:00.000,06 BROOKLYN,Rodent,2019-03-09T00:00:00.000,6 AVENUE,7 AVENUE,Rat Sighting,2019-04-08T18:49:34.000,N/A,359 12 STREET,11215,,,40.665902537397336,"{'type': 'Point', 'coordinates': [-73.984741692462, 40.665902537397]}",3+ Family Apt. Building,-73.98474169246217,ONLINE,BROOKLYN,Unspecified,2019-03-13T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,12 STREET,,,41914253,988483,181883
22,ADDRESS,DOHMH,Department of Health and Mental Hygiene,4159260001,QUEENS,,,,Arverne,2019-03-14T00:00:00.000,14 QUEENS,Rodent,2019-03-09T00:00:00.000,BOARDWALK,LARKIN AVENUE,Mouse Sighting,2019-04-08T04:20:11.000,N/A,110 BEACH   59 STREET,11692,,,40.5901562073207,"{'type': 'Point', 'coordinates': [-73.788703295206, 40.590156207321]}",3+ Family Apt. Building,-73.78870329520639,PHONE,QUEENS,Unspecified,2019-03-14T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,BEACH   59 STREET,,,41914304,1042935,154357
23,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3023447502,BROOKLYN,,,,BROOKLYN,,01 BROOKLYN,Rodent,2019-03-09T00:00:00.000,BEDFORD AVENUE,DRIGGS AVENUE,Condition Attracting Rodents,2019-04-08T15:35:20.000,N/A,149 NORTH    4 STREET,11211,,,40.715919701518885,"{'type': 'Point', 'coordinates': [-73.959085849827, 40.715919701519]}",3+ Family Apt. Building,-73.9590858498271,PHONE,BROOKLYN,Unspecified,2019-03-09T15:46:49.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Assigned,NORTH    4 STREET,,,41914844,995592,200108
24,LATLONG,DOHMH,Department of Health and Mental Hygiene,,MANHATTAN,,,,NEW YORK,2019-03-13T00:00:00.000,Unspecified MANHATTAN,Rodent,2019-03-09T00:00:00.000,,,Condition Attracting Rodents,2019-04-08T15:38:12.000,N/A,3 WEST 108 STREET,10025,,,40.79976355925843,"{'type': 'Point', 'coordinates': [-73.959493022985, 40.799763559258]}",3+ Family Apt. Building,-73.95949302298516,MOBILE,MANHATTAN,Unspecified,2019-03-13T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WEST 108 STREET,,,41915700,995465,230655
25,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-03-19T00:00:00.000,Unspecified BROOKLYN,Rodent,2019-03-09T00:00:00.000,,,Mouse Sighting,2019-04-08T18:31:51.000,N/A,1054 PARK PLACE,11213,,,40.67271001223422,"{'type': 'Point', 'coordinates': [-73.942623192456, 40.672710012234]}",3+ Family Apt. Building,-73.94262319245618,MOBILE,BROOKLYN,Unspecified,2019-03-19T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,PARK PLACE,,,41915701,1000166,184368
26,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3035400022,BROOKLYN,,,,BROOKLYN,2019-03-11T00:00:00.000,16 BROOKLYN,Rodent,2019-03-09T00:00:00.000,SUTTER AVENUE,BLAKE AVENUE,Rat Sighting,2019-04-08T16:41:31.000,N/A,574 THOMAS BOYLAND STREET,11212,,,40.66651556963848,"{'type': 'Point', 'coordinates': [-73.91286138072, 40.666515569638]}",1-2 Family Dwelling,-73.91286138071996,PHONE,BROOKLYN,Unspecified,2019-03-11T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,THOMAS BOYLAND STREET,,,41915857,1008424,182118
27,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2024840009,BRONX,,,,BRONX,,04 BRONX,Rodent,2019-03-09T00:00:00.000,EAST 161 STREET,EAST 162 STREET,Rat Sighting,2019-04-08T16:55:48.000,N/A,880 RIVER AVENUE,10452,,,40.82833295920432,"{'type': 'Point', 'coordinates': [-73.925625219255, 40.828332959204]}",3+ Family Apt. Building,-73.92562521925515,PHONE,BRONX,Unspecified,2019-03-09T17:02:38.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Assigned,RIVER AVENUE,,,41915879,1004833,241070
28,ADDRESS,DOHMH,Department of Health and Mental Hygiene,4098040024,QUEENS,,,,Jamaica,2019-03-18T00:00:00.000,12 QUEENS,Rodent,2019-03-09T00:00:00.000,90 AVENUE,JAMAICA AVENUE,Rat Sighting,2019-04-08T18:44:07.000,N/A,90-25 170 STREET,11432,,,40.708333549547206,"{'type': 'Point', 'coordinates': [-73.790413494435, 40.708333549547]}",3+ Family Apt. Building,-73.79041349443547,PHONE,QUEENS,Unspecified,2019-03-18T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,170 STREET,,,41916081,1042357,197411
29,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3001850019,BROOKLYN,,,,BROOKLYN,2019-03-09T00:00:00.000,02 BROOKLYN,Rodent,2019-03-09T00:00:00.000,NEVINS STREET,3 AVENUE,Rat Sighting,2019-04-08T21:22:26.000,N/A,510 ATLANTIC AVENUE,11217,,,40.68552441381853,"{'type': 'Point', 'coordinates': [-73.981239703467, 40.685524413819]}",3+ Family Mixed Use Building,-73.98123970346732,PHONE,BROOKLYN,Unspecified,2019-03-09T21:58:47.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,ATLANTIC AVENUE,,,41916469,989453,189032
30,ADDRESS,DOHMH,Department of Health and Mental Hygiene,4050110031,QUEENS,,,,Flushing,2019-03-09T00:00:00.000,07 QUEENS,Rodent,2019-03-09T00:00:00.000,37 AVENUE,38 AVENUE,Rat Sighting,2019-04-08T16:40:24.000,N/A,37-22 BOWNE STREET,11354,,,40.762713159576506,"{'type': 'Point', 'coordinates': [-73.825207446269, 40.762713159577]}",3+ Family Apt. Building,-73.82520744626915,PHONE,QUEENS,Unspecified,2019-03-09T16:58:36.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,BOWNE STREET,,,41916552,1032671,217202
31,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2026460036,BRONX,,,,BRONX,,01 BRONX,Rodent,2019-03-09T00:00:00.000,EAST 156 STREET,EAST 158 STREET,Rat Sighting,2019-04-08T21:28:01.000,N/A,751 FOREST AVENUE,10456,,,40.81839934494448,"{'type': 'Point', 'coordinates': [-73.90615211295, 40.818399344944]}",3+ Family Apt. Building,-73.90615211294988,PHONE,BRONX,Unspecified,2019-03-09T21:36:31.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Assigned,FOREST AVENUE,,,41916582,1010226,237456
32,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2046070004,BRONX,,,,BRONX,2019-03-11T00:00:00.000,12 BRONX,Rodent,2019-03-09T00:00:00.000,BARNES AVENUE,BRONXWOOD AVENUE,Rat Sighting,2019-04-08T07:56:00.000,N/A,833 CHESTNUT STREET,10467,,,40.872617606939386,"{'type': 'Point', 'coordinates': [-73.861785441812, 40.872617606939]}",1-2 Family Dwelling,-73.86178544181158,PHONE,BRONX,Unspecified,2019-03-11T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,CHESTNUT STREET,,,41916598,1022475,257226
33,LATLONG,DOHMH,Department of Health and Mental Hygiene,,MANHATTAN,,,,NEW YORK,2019-03-13T00:00:00.000,Unspecified MANHATTAN,Rodent,2019-03-09T00:00:00.000,,,Condition Attracting Rodents,2019-04-08T19:34:43.000,N/A,302 WEST 87 STREET,10024,,,40.78961034823164,"{'type': 'Point', 'coordinates': [-73.978075760312, 40.789610348232]}",Construction Site,-73.97807576031225,MOBILE,MANHATTAN,Unspecified,2019-03-12T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WEST 87 STREET,,,41917082,990321,226954
34,LATLONG,DOHMH,Department of Health and Mental Hygiene,,MANHATTAN,,,,NEW YORK,2019-03-13T00:00:00.000,Unspecified MANHATTAN,Rodent,2019-03-09T00:00:00.000,,,Rat Sighting,2019-04-08T12:36:46.000,N/A,200 WEST 72 STREET,10023,,,40.77862941764881,"{'type': 'Point', 'coordinates': [-73.982451946424, 40.778629417649]}",3+ Family Apt. Building,-73.98245194642433,MOBILE,MANHATTAN,Unspecified,2019-03-13T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WEST 72 STREET,,,41917372,989110,222953
35,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2040430002,BRONX,,,,BRONX,2019-03-11T00:00:00.000,11 BRONX,Rodent,2019-03-09T00:00:00.000,BARNES AVENUE,MATTHEWS AVENUE,Rat Sighting,2019-04-08T11:29:57.000,N/A,802 VAN NEST AVENUE,10462,,,40.844531153017925,"{'type': 'Point', 'coordinates': [-73.861865483968, 40.844531153018]}",1-2 Family Dwelling,-73.86186548396783,PHONE,BRONX,Unspecified,2019-03-11T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,VAN NEST AVENUE,,,41917391,1022469,246993
36,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-03-18T00:00:00.000,Unspecified BROOKLYN,Rodent,2019-03-09T00:00:00.000,,,Rat Sighting,2019-04-08T21:32:23.000,N/A,73 CARLTON AVENUE,11205,,,40.69560157681234,"{'type': 'Point', 'coordinates': [-73.973029124392, 40.695601576812]}",1-2 Family Dwelling,-73.97302912439152,MOBILE,BROOKLYN,Unspecified,2019-03-18T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,CARLTON AVENUE,,,41917443,991729,192704
37,ADDRESS,DOHMH,Department of Health and Mental Hygiene,5008690743,STATEN ISLAND,,,,STATEN ISLAND,2019-03-22T00:00:00.000,02 STATEN ISLAND,Unsanitary Pigeon Condition,2019-03-09T00:00:00.000,SABRINA LANE,OVERLOOK AVENUE,Pigeon Waste,2019-04-08T12:19:07.000,N/A,14 DELAWARE STREET,10304,,,40.5941576869882,"{'type': 'Point', 'coordinates': [-74.100269702937, 40.594157686988]}",1-2 Family Dwelling,-74.10026970293735,PHONE,STATEN ISLAND,Unspecified,2019-03-21T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,DELAWARE STREET,,,41917446,956403,155760
