,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
21,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2041780010,BRONX,,,,BRONX,2019-03-06T00:00:00.000,10 BRONX,Rodent,2019-03-03T00:00:00.000,ROBERTS AVENUE,BRUCKNER EXPWY WB EN BUHRE AVE,Condition Attracting Rodents,2019-04-02T06:26:22.000,N/A,3555 BRUCKNER BOULEVARD,10461,,,40.84780869783529,"{'type': 'Point', 'coordinates': [-73.827481440045, 40.847808697835]}",3+ Family Mixed Use Building,-73.82748144004533,ONLINE,BRONX,Unspecified,2019-03-06T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,BRUCKNER BOULEVARD,,,41861387,1031980,248204
22,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BRONX,,,,BRONX,2019-03-03T00:00:00.000,Unspecified BRONX,Rodent,2019-03-03T00:00:00.000,,,Mouse Sighting,2019-04-02T11:11:14.000,N/A,906 SIMPSON STREET,10459,,,40.81998021496991,"{'type': 'Point', 'coordinates': [-73.893417824537, 40.81998021497]}",3+ Family Apt. Building,-73.8934178245375,MOBILE,BRONX,Unspecified,2019-03-03T11:13:48.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,SIMPSON STREET,,,41861531,1013750,238036
23,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-03-07T00:00:00.000,Unspecified BROOKLYN,Rodent,2019-03-03T00:00:00.000,,,Mouse Sighting,2019-04-02T10:48:13.000,N/A,1660 WEST 2 STREET,11223,,,40.60699515602938,"{'type': 'Point', 'coordinates': [-73.97592445442, 40.606995156029]}",1-2 Family Dwelling,-73.97592445441971,MOBILE,BROOKLYN,Unspecified,2019-03-07T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WEST 2 STREET,,,41861553,990935,160422
24,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BRONX,,,,BRONX,2019-03-05T15:29:02.000,Unspecified BRONX,Rodent,2019-03-03T00:00:00.000,,,Rat Sighting,2019-04-02T11:50:33.000,N/A,1226 NOBLE AVENUE,10472,,,40.83038570616578,"{'type': 'Point', 'coordinates': [-73.86963140495, 40.830385706166]}",1-2 Family Dwelling,-73.86963140494969,MOBILE,BRONX,Unspecified,2019-03-05T15:29:02.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,NOBLE AVENUE,,,41861796,1020328,241836
25,LATLONG,DOHMH,Department of Health and Mental Hygiene,,QUEENS,,,,JAMAICA,2019-03-11T00:00:00.000,Unspecified QUEENS,Rodent,2019-03-03T00:00:00.000,,,Mouse Sighting,2019-04-02T17:41:58.000,N/A,134-27 159 STREET,11434,,,40.67169924070075,"{'type': 'Point', 'coordinates': [-73.777388635076, 40.671699240701]}",1-2 Family Dwelling,-73.7773886350757,MOBILE,QUEENS,Unspecified,2019-03-11T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,159 STREET,,,41862267,1046002,184073
26,LATLONG,DOHMH,Department of Health and Mental Hygiene,,QUEENS,,,,KEW GARDENS,2019-03-08T16:38:51.000,Unspecified QUEENS,Rodent,2019-03-03T00:00:00.000,,,Mouse Sighting,2019-04-02T15:15:40.000,N/A,83-57 118 STREET,11415,,,40.70557983519105,"{'type': 'Point', 'coordinates': [-73.833685265017, 40.705579835191]}",3+ Family Apt. Building,-73.83368526501722,MOBILE,QUEENS,Unspecified,2019-03-08T16:38:51.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,118 STREET,,,41862286,1030362,196382
27,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BRONX,,,,BRONX,2019-03-12T00:00:00.000,Unspecified BRONX,Rodent,2019-03-03T00:00:00.000,,,Rat Sighting,2019-04-02T20:24:35.000,N/A,1000 EAST 216 STREET,10469,,,40.87872767338169,"{'type': 'Point', 'coordinates': [-73.855372152334, 40.878727673382]}",1-2 Family Dwelling,-73.85537215233431,MOBILE,BRONX,Unspecified,2019-03-05T15:09:22.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,EAST 216 STREET,,,41862287,1024245,259455
28,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2046510042,BRONX,,,,BRONX,2019-03-03T00:00:00.000,12 BRONX,Rodent,2019-03-03T00:00:00.000,EAST 216 STREET,EAST 219 STREET,Rat Sighting,2019-04-02T13:26:19.000,N/A,3780 WILLETT AVENUE,10467,,,40.88339929439719,"{'type': 'Point', 'coordinates': [-73.864547658985, 40.883399294397]}",1-2 Family Dwelling,-73.86454765898517,PHONE,BRONX,Unspecified,2019-03-03T13:35:06.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WILLETT AVENUE,,,41862314,1021705,261153
29,LATLONG,DOHMH,Department of Health and Mental Hygiene,,MANHATTAN,,,,NEW YORK,2019-03-07T00:00:00.000,Unspecified MANHATTAN,Rodent,2019-03-03T00:00:00.000,,,Rat Sighting,2019-04-02T20:44:30.000,N/A,41 WEST 96 STREET,10025,,,40.79266241155883,"{'type': 'Point', 'coordinates': [-73.966366363423, 40.792662411559]}",3+ Family Apt. Building,-73.9663663634235,MOBILE,MANHATTAN,Unspecified,2019-03-07T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WEST 96 STREET,,,41862836,993563,228067
30,ADDRESS,DOHMH,Department of Health and Mental Hygiene,1017740051,MANHATTAN,,,,NEW YORK,2019-03-03T00:00:00.000,11 MANHATTAN,Rodent,2019-03-03T00:00:00.000,EAST 125 STREET,EAST 126 STREET,Rat Sighting,2019-04-02T21:20:55.000,N/A,2085 LEXINGTON AVENUE,10035,,,40.80489434776901,"{'type': 'Point', 'coordinates': [-73.937026026851, 40.804894347769]}",3+ Family Apt. Building,-73.93702602685055,PHONE,MANHATTAN,Unspecified,2019-03-03T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,LEXINGTON AVENUE,,,41862845,1001684,232528
31,ADDRESS,DOHMH,Department of Health and Mental Hygiene,1015160041,MANHATTAN,,,,NEW YORK,2019-03-07T00:00:00.000,08 MANHATTAN,Rodent,2019-03-03T00:00:00.000,LEXINGTON AVENUE,3 AVENUE,Rat Sighting,2019-04-02T17:31:47.000,N/A,178 EAST   88 STREET,10128,,,40.78039454839637,"{'type': 'Point', 'coordinates': [-73.953691406997, 40.780394548396]}",3+ Family Mixed Use Building,-73.95369140699738,ONLINE,MANHATTAN,Unspecified,2019-03-07T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,EAST   88 STREET,,,41863356,997075,223599
32,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3015140057,BROOKLYN,,,,BROOKLYN,2019-03-07T00:00:00.000,03 BROOKLYN,Rodent,2019-03-03T00:00:00.000,HOWARD AVENUE,SARATOGA AVENUE,Rat Sighting,2019-04-02T04:24:59.000,N/A,265 MARION STREET,11233,,,40.68089422924647,"{'type': 'Point', 'coordinates': [-73.918686978928, 40.680894229246]}",3+ Family Apt. Building,-73.91868697892829,PHONE,BROOKLYN,Unspecified,2019-03-07T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,MARION STREET,,,41863357,1006803,187355
33,INTERSECTION,DOHMH,Department of Health and Mental Hygiene,,BRONX,,,,BRONX,2019-03-05T00:00:00.000,12 BRONX,Rodent,2019-03-03T00:00:00.000,,,Rat Sighting,2019-04-02T11:00:21.000,N/A,,10470,EAST 240 STREET,KATONAH AVENUE,40.90098830407419,"{'type': 'Point', 'coordinates': [-73.867828934166, 40.900988304074]}",Other (Explain Below),-73.86782893416559,PHONE,BRONX,Unspecified,2019-03-05T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,,,,41863409,1020788,267560
34,LATLONG,DOHMH,Department of Health and Mental Hygiene,,QUEENS,,,,OZONE PARK,2019-03-08T00:00:00.000,Unspecified QUEENS,Rodent,2019-03-03T00:00:00.000,,,Signs of Rodents,2019-04-02T13:33:53.000,N/A,95-26 77 STREET,11416,,,40.682113596369,"{'type': 'Point', 'coordinates': [-73.861844980355, 40.682113596369]}",1-2 Family Dwelling,-73.86184498035452,MOBILE,QUEENS,Unspecified,2019-03-08T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,77 STREET,,,41863798,1022568,187819
35,LATLONG,DOHMH,Department of Health and Mental Hygiene,,QUEENS,,,,JAMAICA,2019-03-11T17:22:33.000,Unspecified QUEENS,Rodent,2019-03-03T00:00:00.000,,,Mouse Sighting,2019-04-02T17:38:50.000,N/A,134-23 159 STREET,11434,,,40.671792709238304,"{'type': 'Point', 'coordinates': [-73.777464026812, 40.671792709238]}",1-2 Family Dwelling,-73.77746402681198,MOBILE,QUEENS,Unspecified,2019-03-11T17:22:33.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,159 STREET,,,41863851,1045981,184107
36,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2033750059,BRONX,,,,BRONX,2019-03-05T15:31:26.000,12 BRONX,Rodent,2019-03-03T00:00:00.000,EAST 233 STREET,KATONAH AVENUE,Mouse Sighting,2019-04-02T10:14:00.000,N/A,283 EAST  234 STREET,10470,,,40.896835637278365,"{'type': 'Point', 'coordinates': [-73.867862511569, 40.896835637278]}",3+ Family Apt. Building,-73.86786251156862,ONLINE,BRONX,Unspecified,2019-03-05T15:31:26.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,EAST  234 STREET,,,41863856,1020781,266047
37,LATLONG,DOHMH,Department of Health and Mental Hygiene,,MANHATTAN,,,,NEW YORK,2019-03-11T00:00:00.000,Unspecified MANHATTAN,Rodent,2019-03-03T00:00:00.000,,,Mouse Sighting,2019-04-02T13:05:29.000,N/A,578 WEST 193 STREET,10040,,,40.856476014281995,"{'type': 'Point', 'coordinates': [-73.928080825545, 40.856476014282]}",3+ Family Apt. Building,-73.92808082554481,MOBILE,MANHATTAN,Unspecified,2019-03-11T00:00:00.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,WEST 193 STREET,,,41863890,1004145,251323
38,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BRONX,,,,BRONX,2019-03-03T00:00:00.000,Unspecified BRONX,Rodent,2019-03-03T00:00:00.000,,,Condition Attracting Rodents,2019-04-02T14:34:05.000,N/A,1313 NELSON AVENUE,10452,,,40.840364633415795,"{'type': 'Point', 'coordinates': [-73.923869789906, 40.840364633416]}",1-2 Family Dwelling,-73.92386978990586,MOBILE,BRONX,Unspecified,2019-03-03T14:38:52.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Closed,NELSON AVENUE,,,41863974,1005315,245454
