,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
14,,NYPD,New York City Police Department,1021700271,MANHATTAN,,,,NEW YORK,2019-07-17T02:36:35.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-07-17T00:06:44.000,WEST  191 STREET,WEST  192 STREET,Loud Music/Party,,362 WADSWORTH AVENUE,10040,WEST  191 STREET,WEST  192 STREET,WADSWORTH AVENUE,40.85624680863153,"{'type': 'Point', 'coordinates': [-73.930278948072, 40.856246808632]}",Street/Sidewalk,-73.93027894807186,ONLINE,MANHATTAN,Unspecified,2019-07-17T06:36:57.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WADSWORTH AVENUE,,,43306173,,1003537,251239
15,,NYPD,New York City Police Department,2048670054,BRONX,,,,BRONX,2019-07-17T05:15:58.000,12 BRONX,Blocked Driveway,2019-07-17T00:06:53.000,BRONXWOOD AVENUE,PAULDING AVENUE,No Access,,924 EAST  232 STREET,10466,BRONXWOOD AVENUE,PAULDING AVENUE,EAST  232 STREET,40.89061768041712,"{'type': 'Point', 'coordinates': [-73.851060377459, 40.890617680417]}",Street/Sidewalk,-73.8510603774594,PHONE,BRONX,Unspecified,2019-07-17T09:16:30.000,The Police Department issued a summons in response to the complaint.,,Closed,EAST  232 STREET,,,43311830,,1025430,263789
16,ADDRESS,DOT,Department of Transportation,3009740045,BROOKLYN,,,,BROOKLYN,2019-07-17T22:39:00.000,06 BROOKLYN,Street Condition,2019-07-17T00:07:56.000,4 AVENUE,5 AVENUE,Pothole,,357 3 STREET,11215,,,,40.67304705880362,"{'type': 'Point', 'coordinates': [-73.983773919398, 40.673047058804]}",,-73.98377391939796,UNKNOWN,BROOKLYN,Unspecified,2019-07-17T22:39:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,3 STREET,,,43297311,,988751,184486
17,,NYPD,New York City Police Department,4089260024,QUEENS,,,,WOODHAVEN,2019-07-17T05:20:44.000,09 QUEENS,Illegal Parking,2019-07-17T00:08:02.000,88 AVENUE,89 AVENUE,Blocked Sidewalk,,88-45 88 STREET,11421,88 AVENUE,89 AVENUE,88 STREET,40.690647626963965,"{'type': 'Point', 'coordinates': [-73.855567367167, 40.690647626964]}",Street/Sidewalk,-73.85556736716737,MOBILE,QUEENS,Unspecified,2019-07-17T09:21:53.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,88 STREET,,,43311280,,1024304,190931
18,,TLC,Taxi and Limousine Commission,4009260001,QUEENS,,,,EAST ELMHURST,2019-07-17T12:27:36.000,80 QUEENS,Lost Property,2019-07-17T00:08:33.000,GRAND CENTRAL PARKWAY EN WB,BEND,Electronics/Phones,,LA GUARDIA AIRPORT,11369,GRAND CENTRAL PARKWAY EN WB,BEND,LA GUARDIA AIRPORT,40.77442086598845,"{'type': 'Point', 'coordinates': [-73.877294105139, 40.774420865988]}",Taxi,-73.87729410513894,ONLINE,QUEENS,Unspecified,2019-07-17T16:27:40.000,See notes for information.,,Closed,LA GUARDIA AIRPORT,,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369",43311226,,1018236,221443
19,,NYPD,New York City Police Department,2028310036,BRONX,,,,BRONX,2019-07-17T12:38:47.000,04 BRONX,Noise - Street/Sidewalk,2019-07-17T00:09:21.000,MARCY PLACE,ELLIOT PLACE,Loud Music/Party,,1350 GRAND CONCOURSE,10456,MARCY PLACE,ELLIOT PLACE,GRAND CONCOURSE,40.83767382859059,"{'type': 'Point', 'coordinates': [-73.914617628572, 40.837673828591]}",Street/Sidewalk,-73.91461762857192,PHONE,BRONX,Unspecified,2019-07-17T16:38:48.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,GRAND CONCOURSE,,,43308676,,1007876,244476
20,INTERSECTION,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,2019-07-17T00:40:00.000,02 STATEN ISLAND,Traffic Signal Condition,2019-07-17T00:10:00.000,NEW DORP LA,MILL RD,Controller,N/A,,10306,NEW DORP LANE,MILL ROAD,,40.56877901310027,"{'type': 'Point', 'coordinates': [-74.106606092587, 40.5687790131]}",,-74.10660609258669,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-17T00:40:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43297680,,954632,146516
21,,NYPD,New York City Police Department,5008190038,STATEN ISLAND,,,,STATEN ISLAND,2019-07-17T02:55:08.000,02 STATEN ISLAND,Illegal Parking,2019-07-17T00:10:19.000,GRAVES STREET,WELLBROOK AVENUE,Commercial Overnight Parking,,181 BRIELLE AVENUE,10314,GRAVES STREET,WELLBROOK AVENUE,BRIELLE AVENUE,40.59862183134544,"{'type': 'Point', 'coordinates': [-74.129386723788, 40.598621831345]}",Street/Sidewalk,-74.12938672378758,ONLINE,STATEN ISLAND,Unspecified,2019-07-17T06:55:44.000,The Police Department issued a summons in response to the complaint.,,Closed,BRIELLE AVENUE,,,43311297,,948319,157397
22,,NYPD,New York City Police Department,2024780024,BRONX,,,,BRONX,2019-07-17T12:39:51.000,04 BRONX,Noise - Street/Sidewalk,2019-07-17T00:11:18.000,EAST  165 STREET,MCCLELLAN STREET,Loud Music/Party,,1112 GERARD AVENUE,10452,EAST  165 STREET,MCCLELLAN STREET,GERARD AVENUE,40.83321037861189,"{'type': 'Point', 'coordinates': [-73.921576065755, 40.833210378612]}",Street/Sidewalk,-73.9215760657553,MOBILE,BRONX,Unspecified,2019-07-17T16:39:53.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,GERARD AVENUE,,,43302434,,1005952,242848
23,,NYPD,New York City Police Department,2037540053,BRONX,,,,BRONX,2019-07-17T11:48:11.000,09 BRONX,Blocked Driveway,2019-07-17T00:11:35.000,WATSON AVENUE,GLEASON AVENUE,No Access,,1151 TAYLOR AVENUE,10472,WATSON AVENUE,GLEASON AVENUE,TAYLOR AVENUE,40.82900498426611,"{'type': 'Point', 'coordinates': [-73.864752341445, 40.829004984266]}",Street/Sidewalk,-73.86475234144496,MOBILE,BRONX,Unspecified,2019-07-17T15:48:13.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,TAYLOR AVENUE,,,43310014,,1021679,241335
24,,NYPD,New York City Police Department,3032740001,BROOKLYN,,,,BROOKLYN,2019-07-17T06:52:04.000,04 BROOKLYN,Illegal Parking,2019-07-17T00:11:52.000,BUSHWICK AVENUE,EVERGREEN AVENUE,Blocked Hydrant,,11 HARMAN STREET,11221,BUSHWICK AVENUE,EVERGREEN AVENUE,HARMAN STREET,40.69380709636292,"{'type': 'Point', 'coordinates': [-73.924873754666, 40.693807096363]}",Street/Sidewalk,-73.92487375466612,ONLINE,BROOKLYN,Unspecified,2019-07-17T10:53:40.000,Your request can not be processed at this time because of insufficient contact information. Please c,,Closed,HARMAN STREET,,,43304451,,1005083,192058
25,,NYPD,New York City Police Department,1015960001,MANHATTAN,,,,NEW YORK,2019-07-17T03:28:26.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-07-17T00:12:35.000,5 AVENUE,LENOX AVENUE,Loud Music/Party,,71 WEST  112 STREET,10026,5 AVENUE,LENOX AVENUE,WEST  112 STREET,40.799120608760695,"{'type': 'Point', 'coordinates': [-73.950691402721, 40.799120608761]}",Street/Sidewalk,-73.95069140272115,PHONE,MANHATTAN,Unspecified,2019-07-17T07:29:12.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WEST  112 STREET,,,43311794,,997902,230422
26,,NYPD,New York City Police Department,3070580013,BROOKLYN,,,,BROOKLYN,2019-07-17T14:42:59.000,13 BROOKLYN,Noise - Residential,2019-07-17T00:12:48.000,MERMAID AVENUE,SURF AVENUE,Loud Music/Party,,2920 WEST   21 STREET,11224,MERMAID AVENUE,SURF AVENUE,WEST   21 STREET,40.57578043130392,"{'type': 'Point', 'coordinates': [-73.987872459783, 40.575780431304]}",Residential Building/House,-73.98787245978288,PHONE,BROOKLYN,Unspecified,2019-07-17T18:43:01.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST   21 STREET,,,43310572,,987619,149049
27,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Saint Albans,2019-07-17T15:59:00.000,12 QUEENS,Street Light Condition,2019-07-17T00:13:00.000,204 ST,112 AVE,Street Light Out,,,11412,204 STREET,112 AVENUE,,40.70363568783116,"{'type': 'Point', 'coordinates': [-73.752320283935, 40.703635687831]}",,-73.7523202839348,UNKNOWN,QUEENS,Unspecified,2019-07-17T15:59:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43294785,,1052923,195727
28,,NYPD,New York City Police Department,2048300034,BRONX,,,,BRONX,2019-07-17T03:54:07.000,12 BRONX,Noise - Residential,2019-07-17T00:13:29.000,EAST  227 STREET,EAST  228 STREET,Loud Music/Party,,4044 CARPENTER AVENUE,10466,EAST  227 STREET,EAST  228 STREET,CARPENTER AVENUE,40.890689202183296,"{'type': 'Point', 'coordinates': [-73.862239752509, 40.890689202183]}",Residential Building/House,-73.86223975250938,MOBILE,BRONX,Unspecified,2019-07-17T07:54:36.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,CARPENTER AVENUE,,,43310574,,1022339,263810
29,,NYPD,New York City Police Department,1021180011,MANHATTAN,,,,NEW YORK,2019-07-17T04:16:52.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-07-17T00:14:13.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,,560 WEST  160 STREET,10032,AMSTERDAM AVENUE,BROADWAY,WEST  160 STREET,40.83539640203122,"{'type': 'Point', 'coordinates': [-73.942262450918, 40.835396402031]}",Street/Sidewalk,-73.94226245091785,ONLINE,MANHATTAN,Unspecified,2019-07-17T08:17:12.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST  160 STREET,,,43302462,,1000227,243640
30,,NYPD,New York City Police Department,2028020005,BRONX,,,,BRONX,2019-07-17T10:57:26.000,05 BRONX,Noise - Street/Sidewalk,2019-07-17T00:14:31.000,EAST  176 STREET,MT HOPE PLACE,Loud Music/Party,,1854 MONROE AVENUE,10457,EAST  176 STREET,MT HOPE PLACE,MONROE AVENUE,40.84806145970668,"{'type': 'Point', 'coordinates': [-73.906146408736, 40.848061459707]}",Street/Sidewalk,-73.90614640873632,ONLINE,BRONX,Unspecified,2019-07-17T14:57:27.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,MONROE AVENUE,,,43311090,,1010216,248263
31,,NYPD,New York City Police Department,1003670001,MANHATTAN,,,,NEW YORK,2019-07-17T06:22:57.000,03 MANHATTAN,Noise - Residential,2019-07-17T00:16:05.000,BEND,FRANKLIN D ROOSEVELT DRIVE,Banging/Pounding,,465 EAST   10 STREET,10009,BEND,FRANKLIN D ROOSEVELT DRIVE,EAST   10 STREET,40.724570059316044,"{'type': 'Point', 'coordinates': [-73.974143028584, 40.724570059316]}",Residential Building/House,-73.97414302858385,MOBILE,MANHATTAN,Unspecified,2019-07-17T10:24:27.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST   10 STREET,,,43303096,,991417,203258
32,,NYPD,New York City Police Department,3077050028,BROOKLYN,,,,BROOKLYN,2019-07-17T07:28:43.000,18 BROOKLYN,Noise - Residential,2019-07-17T00:16:32.000,AVENUE P,QUENTIN ROAD,Loud Music/Party,,1631 EAST   32 STREET,11234,AVENUE P,QUENTIN ROAD,EAST   32 STREET,40.6138224763138,"{'type': 'Point', 'coordinates': [-73.940829687515, 40.613822476314]}",Residential Building/House,-73.94082968751461,ONLINE,BROOKLYN,Unspecified,2019-07-17T11:29:07.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST   32 STREET,,,43309969,,1000678,162914
33,,NYPD,New York City Police Department,3018260066,BROOKLYN,,,,BROOKLYN,2019-07-17T07:13:04.000,03 BROOKLYN,Noise - Street/Sidewalk,2019-07-17T00:17:10.000,THROOP AVENUE,MARCUS GARVEY BOULEVARD,Loud Music/Party,,523 PUTNAM AVENUE,11221,THROOP AVENUE,MARCUS GARVEY BOULEVARD,PUTNAM AVENUE,40.68517005885076,"{'type': 'Point', 'coordinates': [-73.940211107867, 40.685170058851]}",Street/Sidewalk,-73.94021110786682,PHONE,BROOKLYN,Unspecified,2019-07-17T11:13:10.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,PUTNAM AVENUE,,,43309319,,1000832,188908
34,,NYPD,New York City Police Department,2029700006,BRONX,,,,BRONX,2019-07-17T04:13:13.000,03 BRONX,Noise - Residential,2019-07-17T00:17:31.000,PROSPECT AVENUE,LYMAN PLACE,Banging/Pounding,,857 EAST  169 STREET,10459,PROSPECT AVENUE,LYMAN PLACE,EAST  169 STREET,40.829214119711786,"{'type': 'Point', 'coordinates': [-73.897182710545, 40.829214119712]}",Residential Building/House,-73.8971827105447,PHONE,BRONX,Unspecified,2019-07-17T08:13:21.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST  169 STREET,,,43306086,,1012704,241399
35,,DPR,Department of Parks and Recreation,5078670137,STATEN ISLAND,,,,STATEN ISLAND,2019-07-18T13:01:49.000,03 STATEN ISLAND,Illegal Tree Damage,2019-07-17T00:17:43.000,AMBOY ROAD,PARADISE PLACE,Branches Damaged,,363 SLEIGHT AVENUE,10307,AMBOY ROAD,PARADISE PLACE,SLEIGHT AVENUE,40.508728715834,"{'type': 'Point', 'coordinates': [-74.241754059726, 40.508728715834]}",Street,-74.24175405972562,MOBILE,STATEN ISLAND,Unspecified,2019-07-18T13:01:49.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is nece,,Closed,SLEIGHT AVENUE,,,43310513,,917024,124713
36,,NYPD,New York City Police Department,3038730034,BROOKLYN,,,,BROOKLYN,2019-07-17T02:16:10.000,05 BROOKLYN,Blocked Driveway,2019-07-17T00:18:08.000,LINDEN BOULEVARD,DE WITT AVENUE,No Access,,710 SNEDIKER AVENUE,11207,LINDEN BOULEVARD,DE WITT AVENUE,SNEDIKER AVENUE,40.6571353025138,"{'type': 'Point', 'coordinates': [-73.897873215948, 40.657135302514]}",Street/Sidewalk,-73.89787321594784,PHONE,BROOKLYN,Unspecified,2019-07-17T06:16:35.000,Your request can not be processed at this time because of insufficient contact information. Please c,,Closed,SNEDIKER AVENUE,,,43308069,,1012586,178705
37,,NYPD,New York City Police Department,5008200034,STATEN ISLAND,,,,STATEN ISLAND,2019-07-17T02:55:30.000,02 STATEN ISLAND,Illegal Parking,2019-07-17T00:18:29.000,WELLBROOK AVENUE,BRADLEY AVENUE,Posted Parking Sign Violation,,201 BRIELLE AVENUE,10314,WELLBROOK AVENUE,BRADLEY AVENUE,BRIELLE AVENUE,40.59874715236141,"{'type': 'Point', 'coordinates': [-74.130218794618, 40.598747152361]}",Street/Sidewalk,-74.13021879461793,ONLINE,STATEN ISLAND,Unspecified,2019-07-17T06:55:45.000,The Police Department issued a summons in response to the complaint.,,Closed,BRIELLE AVENUE,,,43308853,,948088,157443
38,,NYPD,New York City Police Department,2024560075,BRONX,,,,BRONX,2019-07-17T12:40:44.000,04 BRONX,Noise - Vehicle,2019-07-17T00:18:44.000,EAST  166 STREET,MCCLELLAN STREET,Car/Truck Music,,1125 SHERIDAN AVENUE,10456,EAST  166 STREET,MCCLELLAN STREET,SHERIDAN AVENUE,40.83215658637434,"{'type': 'Point', 'coordinates': [-73.917887804976, 40.832156586374]}",Street/Sidewalk,-73.91788780497627,MOBILE,BRONX,Unspecified,2019-07-17T16:40:45.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,SHERIDAN AVENUE,,,43306712,,1006973,242465
39,,NYPD,New York City Police Department,3036720011,BROOKLYN,,,,BROOKLYN,2019-07-17T05:51:52.000,05 BROOKLYN,Illegal Parking,2019-07-17T00:18:51.000,FULTON STREET,ATLANTIC AVENUE,Parking Permit Improper Use,,125 VERMONT STREET,11207,FULTON STREET,ATLANTIC AVENUE,VERMONT STREET,40.67693644897318,"{'type': 'Point', 'coordinates': [-73.895164224578, 40.676936448973]}",Street/Sidewalk,-73.89516422457807,ONLINE,BROOKLYN,Unspecified,2019-07-17T09:51:57.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,VERMONT STREET,,,43307767,,1013329,185920
40,,NYPD,New York City Police Department,3041270011,BROOKLYN,,,,BROOKLYN,2019-07-17T05:41:36.000,05 BROOKLYN,Noise - Residential,2019-07-17T00:19:04.000,RIDGEWOOD AVENUE,FULTON STREET,Loud Talking,,173 RICHMOND STREET,11208,RIDGEWOOD AVENUE,FULTON STREET,RICHMOND STREET,40.68327243210456,"{'type': 'Point', 'coordinates': [-73.876823645422, 40.683272432105]}",Residential Building/House,-73.876823645422,ONLINE,BROOKLYN,Unspecified,2019-07-17T09:42:44.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,RICHMOND STREET,,,43311154,,1018413,188235
41,,NYPD,New York City Police Department,4068000046,QUEENS,,,,FRESH MEADOWS,2019-07-17T02:43:53.000,08 QUEENS,Blocked Driveway,2019-07-17T00:19:43.000,71 AVENUE,72 AVENUE,No Access,,71-02 162 STREET,11365,71 AVENUE,72 AVENUE,162 STREET,40.73015352331974,"{'type': 'Point', 'coordinates': [-73.807162190223, 40.73015352332]}",Street/Sidewalk,-73.80716219022344,MOBILE,QUEENS,Unspecified,2019-07-17T06:45:18.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,162 STREET,,,43310620,,1037696,205350
42,,NYPD,New York City Police Department,2028010013,BRONX,,,,BRONX,2019-07-17T10:56:24.000,05 BRONX,Noise - Vehicle,2019-07-17T00:19:47.000,EAST  176 STREET,MT HOPE PLACE,Car/Truck Music,,1860 GRAND CONCOURSE,10457,EAST  176 STREET,MT HOPE PLACE,GRAND CONCOURSE,40.84832289447934,"{'type': 'Point', 'coordinates': [-73.906995446356, 40.848322894479]}",Street/Sidewalk,-73.90699544635567,PHONE,BRONX,Unspecified,2019-07-17T14:56:27.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,GRAND CONCOURSE,,,43303089,,1009981,248358
