,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
10,,NYPD,New York City Police Department,2032850019,BRONX,,,,BRONX,2019-07-15T03:47:07.000,07 BRONX,Noise - Residential,2019-07-15T00:01:52.000,BEDFORD PARK BOULEVARD,EAST  201 STREET,Loud Television,,2976 MARION AVENUE,10458,BEDFORD PARK BOULEVARD,EAST  201 STREET,MARION AVENUE,40.86929876186837,"{'type': 'Point', 'coordinates': [-73.88372841365, 40.869298761868]}",Residential Building/House,-73.88372841365039,MOBILE,BRONX,Unspecified,2019-07-15T07:47:11.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,MARION AVENUE,,,43281603,,1016408,256008
11,,NYPD,New York City Police Department,2035560038,BRONX,,,,BRONX,2019-07-15T06:03:32.000,09 BRONX,Noise - Residential,2019-07-15T00:01:59.000,RANDALL AVENUE,SEWARD AVENUE,Loud Music/Party,,653 SAINT LAWRENCE AVENUE,10473,RANDALL AVENUE,SEWARD AVENUE,ST LAWRENCE AVENUE,40.817986898368915,"{'type': 'Point', 'coordinates': [-73.86408829214, 40.817986898369]}",Residential Building/House,-73.86408829214002,MOBILE,BRONX,Unspecified,2019-07-15T10:04:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,SAINT LAWRENCE AVENUE,,,43277885,,1021869,237321
12,,NYPD,New York City Police Department,1012400010,MANHATTAN,,,,NEW YORK,2019-07-15T00:07:46.000,07 MANHATTAN,Noise - Street/Sidewalk,2019-07-15T00:02:03.000,WEST   92 STREET,WEST   93 STREET,Loud Music/Party,,2485 BROADWAY,10025,WEST   92 STREET,WEST   93 STREET,BROADWAY,40.79236783224857,"{'type': 'Point', 'coordinates': [-73.97345941166, 40.792367832249]}",Street/Sidewalk,-73.97345941165968,ONLINE,MANHATTAN,Unspecified,2019-07-15T04:08:12.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BROADWAY,,,43278879,,991599,227959
13,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Middle Village,2019-07-15T01:30:00.000,05 QUEENS,Traffic Signal Condition,2019-07-15T00:03:00.000,ELIOT AVE,72 ST,Controller,N/A,,11379,ELIOT AVENUE,72 STREET,,40.72165143130395,"{'type': 'Point', 'coordinates': [-73.886439191004, 40.721651431304]}",,-73.88643919100379,UNKNOWN,QUEENS,Unspecified,2019-07-15T01:30:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43278341,,1015728,202214
14,,NYPD,New York City Police Department,5022230056,STATEN ISLAND,,,,STATEN ISLAND,2019-07-15T01:53:00.000,02 STATEN ISLAND,Noise - Residential,2019-07-15T00:03:00.000,SPEEDWELL AVENUE,BERGLUND AVENUE,Loud Music/Party,,164 PAULDING AVENUE,10314,SPEEDWELL AVENUE,BERGLUND AVENUE,PAULDING AVENUE,40.60878760998518,"{'type': 'Point', 'coordinates': [-74.168281338622, 40.608787609985]}",,-74.1682813386217,PHONE,STATEN ISLAND,Unspecified,2019-07-15T05:54:16.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,PAULDING AVENUE,,,43278534,,937525,161119
15,,NYPD,New York City Police Department,4116980021,QUEENS,,,,SOUTH OZONE PARK,2019-07-15T00:57:14.000,10 QUEENS,Noise - Residential,2019-07-15T00:03:01.000,FOCH BOULEVARD,120 AVENUE,Loud Music/Party,,117-30 135 STREET,11420,FOCH BOULEVARD,120 AVENUE,135 STREET,40.6770238660587,"{'type': 'Point', 'coordinates': [-73.804435246794, 40.677023866059]}",Residential Building/House,-73.80443524679406,MOBILE,QUEENS,Unspecified,2019-07-15T04:57:43.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,135 STREET,,,43277612,,1038495,185995
16,,NYPD,New York City Police Department,1005257504,MANHATTAN,,,,NEW YORK,2019-07-15T05:30:41.000,02 MANHATTAN,Noise - Commercial,2019-07-15T00:03:32.000,WEST HOUSTON STREET,BLEECKER STREET,Loud Music/Party,,510 LAGUARDIA PLACE,10012,WEST HOUSTON STREET,BLEECKER STREET,LA GUARDIA PLACE,40.72771021739767,"{'type': 'Point', 'coordinates': [-73.999267585816, 40.727710217398]}",Club/Bar/Restaurant,-73.99926758581557,PHONE,MANHATTAN,Unspecified,2019-07-15T09:31:04.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,LAGUARDIA PLACE,,,43282398,,984453,204401
17,,NYPD,New York City Police Department,4014200001,QUEENS,,,,EAST ELMHURST,2019-07-15T05:41:15.000,03 QUEENS,Illegal Parking,2019-07-15T00:03:49.000,32 AVENUE,NORTHERN BOULEVARD,Blocked Hydrant,,32-42 91 STREET,11369,32 AVENUE,NORTHERN BOULEVARD,91 STREET,40.75760648602452,"{'type': 'Point', 'coordinates': [-73.87722040241, 40.757606486025]}",Street/Sidewalk,-73.8772204024101,MOBILE,QUEENS,Unspecified,2019-07-15T09:41:35.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,91 STREET,,,43281278,,1018265,215317
18,,NYPD,New York City Police Department,4017150136,QUEENS,,,,CORONA,2019-07-15T07:54:19.000,03 QUEENS,Noise - Street/Sidewalk,2019-07-15T00:04:05.000,NORTHERN BOULEVARD,34 AVENUE,Loud Music/Party,,33-52 101 STREET,11368,NORTHERN BOULEVARD,34 AVENUE,101 STREET,40.75650582458324,"{'type': 'Point', 'coordinates': [-73.867303483453, 40.756505824583]}",Street/Sidewalk,-73.86730348345253,MOBILE,QUEENS,Unspecified,2019-07-15T11:54:58.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,101 STREET,,,43278857,,1021013,214920
19,,NYPD,New York City Police Department,1020770039,MANHATTAN,,,,NEW YORK,2019-07-15T02:26:17.000,09 MANHATTAN,Noise - Street/Sidewalk,2019-07-15T00:04:17.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,,514 WEST  146 STREET,10031,AMSTERDAM AVENUE,BROADWAY,WEST  146 STREET,40.826187785059254,"{'type': 'Point', 'coordinates': [-73.947806004622, 40.826187785059]}",Street/Sidewalk,-73.94780600462161,ONLINE,MANHATTAN,Unspecified,2019-07-15T06:27:32.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST  146 STREET,,,43282558,,998695,240284
20,,NYPD,New York City Police Department,2036130006,BRONX,,,,BRONX,2019-07-15T02:24:11.000,09 BRONX,Noise - Residential,2019-07-15T00:04:29.000,CASTLE HILL AVENUE,HAVEMEYER AVENUE,Loud Music/Party,,2261 SEWARD AVENUE,10473,CASTLE HILL AVENUE,HAVEMEYER AVENUE,SEWARD AVENUE,40.821368617710775,"{'type': 'Point', 'coordinates': [-73.846753271775, 40.821368617711]}",Residential Building/House,-73.84675327177504,ONLINE,BRONX,Unspecified,2019-07-15T06:25:26.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,SEWARD AVENUE,,,43280395,,1026665,238561
21,,NYPD,New York City Police Department,2024780012,BRONX,,,,BRONX,2019-07-15T15:20:49.000,04 BRONX,Noise - Street/Sidewalk,2019-07-15T00:04:45.000,EAST  165 STREET,MCCLELLAN STREET,Loud Music/Party,,1082 GERARD AVENUE,10452,EAST  165 STREET,MCCLELLAN STREET,GERARD AVENUE,40.83235711391797,"{'type': 'Point', 'coordinates': [-73.922079365758, 40.832357113918]}",Street/Sidewalk,-73.92207936575798,MOBILE,BRONX,Unspecified,2019-07-15T19:22:07.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,GERARD AVENUE,,,43279978,,1005813,242537
22,,NYPD,New York City Police Department,1019330050,MANHATTAN,,,,NEW YORK,2019-07-15T06:02:09.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-07-15T00:05:12.000,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,Loud Music/Party,,200 WEST  131 STREET,10027,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  131 STREET,40.81281181632886,"{'type': 'Point', 'coordinates': [-73.945739269275, 40.812811816329]}",Street/Sidewalk,-73.94573926927536,MOBILE,MANHATTAN,Unspecified,2019-07-15T10:02:27.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST  131 STREET,,,43279338,,999270,235411
23,,NYPD,New York City Police Department,2022810010,BRONX,,,,BRONX,2019-07-15T06:57:16.000,01 BRONX,Noise - Street/Sidewalk,2019-07-15T00:05:16.000,WILLIS AVENUE,BROWN PLACE,Loud Music/Party,,411 EAST  136 STREET,10454,WILLIS AVENUE,BROWN PLACE,EAST  136 STREET,40.80756208946976,"{'type': 'Point', 'coordinates': [-73.923224588307, 40.80756208947]}",Street/Sidewalk,-73.92322458830684,PHONE,BRONX,Unspecified,2019-07-15T10:58:12.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST  136 STREET,,,43282102,,1005504,233503
24,,NYPD,New York City Police Department,2032770007,BRONX,,,,BRONX,2019-07-15T05:43:40.000,07 BRONX,Noise - Residential,2019-07-15T00:05:27.000,EAST  194 STREET,EAST  195 STREET,Loud Music/Party,,2636 DECATUR AVENUE,10458,EAST  194 STREET,EAST  195 STREET,DECATUR AVENUE,40.86377420216212,"{'type': 'Point', 'coordinates': [-73.889851606692, 40.863774202162]}",Residential Building/House,-73.8898516066925,MOBILE,BRONX,Unspecified,2019-07-15T09:44:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,DECATUR AVENUE,,,43280780,,1014717,253993
25,,NYPD,New York City Police Department,1020870015,MANHATTAN,,,,NEW YORK,2019-07-15T01:53:49.000,09 MANHATTAN,Noise - Residential,2019-07-15T00:05:28.000,WEST  138 STREET,WEST  139 STREET,Loud Music/Party,,610 RIVERSIDE DRIVE,10031,WEST  138 STREET,WEST  139 STREET,RIVERSIDE DRIVE,40.82298799253671,"{'type': 'Point', 'coordinates': [-73.955670659316, 40.822987992537]}",,-73.95567065931624,PHONE,MANHATTAN,Unspecified,2019-07-15T05:54:17.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,RIVERSIDE DRIVE,,,43281674,,996519,239117
26,,NYPD,New York City Police Department,1021140010,MANHATTAN,,,,NEW YORK,2019-07-15T04:00:00.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-07-15T00:05:44.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,,570 WEST  156 STREET,10032,AMSTERDAM AVENUE,BROADWAY,WEST  156 STREET,40.83320462178908,"{'type': 'Point', 'coordinates': [-73.944804765125, 40.833204621789]}",Street/Sidewalk,-73.9448047651251,PHONE,MANHATTAN,Unspecified,2019-07-15T08:01:22.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST  156 STREET,,,43278563,,999524,242841
27,,NYPD,New York City Police Department,4013990038,QUEENS,,,,EAST ELMHURST,2019-07-15T04:46:20.000,03 QUEENS,Blocked Driveway,2019-07-15T00:06:44.000,87 STREET,88 STREET,Partial Access,,87-01 32 AVENUE,11369,87 STREET,88 STREET,32 AVENUE,40.75818414780282,"{'type': 'Point', 'coordinates': [-73.881041910086, 40.758184147803]}",Street/Sidewalk,-73.88104191008564,PHONE,QUEENS,Unspecified,2019-07-15T08:47:17.000,The Police Department issued a summons in response to the complaint.,,Closed,32 AVENUE,,,43278373,,1017206,215526
28,,NYPD,New York City Police Department,3018280017,BROOKLYN,,,,BROOKLYN,2019-07-15T03:23:20.000,03 BROOKLYN,Noise - Residential,2019-07-15T00:07:04.000,NOSTRAND AVENUE,MARCY AVENUE,Loud Music/Party,,300 PUTNAM AVENUE,11216,NOSTRAND AVENUE,MARCY AVENUE,PUTNAM AVENUE,40.68413952135013,"{'type': 'Point', 'coordinates': [-73.949024105912, 40.68413952135]}",Residential Building/House,-73.94902410591199,ONLINE,BROOKLYN,Unspecified,2019-07-15T07:23:47.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,PUTNAM AVENUE,,,43280993,,998388,188531
29,,NYPD,New York City Police Department,3041350049,BROOKLYN,,,,BROOKLYN,2019-07-15T05:16:46.000,05 BROOKLYN,Noise - Street/Sidewalk,2019-07-15T00:07:11.000,RIDGEWOOD AVENUE,FULTON STREET,Loud Music/Party,,208 GRANT AVENUE,11208,RIDGEWOOD AVENUE,FULTON STREET,GRANT AVENUE,40.68580683876536,"{'type': 'Point', 'coordinates': [-73.867811954652, 40.685806838765]}",Street/Sidewalk,-73.86781195465186,ONLINE,BROOKLYN,Unspecified,2019-07-15T09:16:53.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,GRANT AVENUE,,,43278726,,1020911,189162
30,,NYPD,New York City Police Department,2027940049,BRONX,,,,BRONX,2019-07-15T15:19:58.000,04 BRONX,Noise - Commercial,2019-07-15T00:07:19.000,MORRIS AVENUE,EASTBURN AVENUE,Loud Music/Party,,176 EAST  174 STREET,10457,MORRIS AVENUE,EASTBURN AVENUE,EAST  174 STREET,40.84480301027394,"{'type': 'Point', 'coordinates': [-73.908970163449, 40.844803010274]}",Store/Commercial,-73.90897016344935,PHONE,BRONX,Unspecified,2019-07-15T19:21:57.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST  174 STREET,,,43278570,,1009436,247075
31,,NYPD,New York City Police Department,3033420031,BROOKLYN,,,,BROOKLYN,2019-07-15T00:44:40.000,04 BROOKLYN,Noise - Residential,2019-07-15T00:07:38.000,CENTRAL AVENUE,WILSON AVENUE,Banging/Pounding,,1342 GATES AVENUE,11221,CENTRAL AVENUE,WILSON AVENUE,GATES AVENUE,40.695162719726035,"{'type': 'Point', 'coordinates': [-73.916484224954, 40.695162719726]}",Residential Building/House,-73.91648422495425,MOBILE,BROOKLYN,Unspecified,2019-07-15T04:45:35.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,GATES AVENUE,,,43282764,,1007409,192554
32,,NYPD,New York City Police Department,4067920030,QUEENS,,,,FRESH MEADOWS,2019-07-15T03:35:16.000,08 QUEENS,Noise - Residential,2019-07-15T00:07:45.000,65 AVENUE,JEWEL AVENUE,Loud Music/Party,,67-38 PARSONS BOULEVARD,11365,65 AVENUE,JEWEL AVENUE,PARSONS BOULEVARD,40.73323631272294,"{'type': 'Point', 'coordinates': [-73.810725445539, 40.733236312723]}",Residential Building/House,-73.81072544553896,PHONE,QUEENS,Unspecified,2019-07-15T07:36:19.000,The Police Department responded to the complaint and a report was prepared.,,Closed,PARSONS BOULEVARD,,,43277652,,1036706,206471
33,,NYPD,New York City Police Department,4089660048,QUEENS,,,,WOODHAVEN,2019-07-15T06:37:18.000,09 QUEENS,Blocked Driveway,2019-07-15T00:07:52.000,89 AVENUE,90 AVENUE,Partial Access,,89-19 84 STREET,11421,89 AVENUE,90 AVENUE,84 STREET,40.688856386778085,"{'type': 'Point', 'coordinates': [-73.85866146411, 40.688856386778]}",Street/Sidewalk,-73.85866146411048,PHONE,QUEENS,Unspecified,2019-07-15T10:37:48.000,The Police Department issued a summons in response to the complaint.,,Closed,84 STREET,,,43281573,,1023447,190277
34,,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-07-15T03:06:59.000,05 BRONX,Noise - Street/Sidewalk,2019-07-15T00:08:25.000,EAST  180 STREET,EAST  181 STREET,Loud Music/Party,,2090 CRESTON AVENUE,10453,EAST  180 STREET,EAST  181 STREET,CRESTON AVENUE,40.8541278701597,"{'type': 'Point', 'coordinates': [-73.903560488147, 40.85412787016]}",Street/Sidewalk,-73.90356048814682,ONLINE,BRONX,Unspecified,2019-07-15T07:07:07.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,CRESTON AVENUE,,,43277845,,1010929,250474
35,,NYPD,New York City Police Department,1003730021,MANHATTAN,,,,NEW YORK,2019-07-15T04:52:03.000,03 MANHATTAN,Noise - Street/Sidewalk,2019-07-15T00:08:42.000,AVENUE C,AVENUE D,Loud Talking,,336 EAST    4 STREET,10009,AVENUE C,AVENUE D,EAST    4 STREET,40.72172471042355,"{'type': 'Point', 'coordinates': [-73.978873732484, 40.721724710424]}",Street/Sidewalk,-73.97887373248444,ONLINE,MANHATTAN,Unspecified,2019-07-15T08:53:32.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST    4 STREET,,,43282593,,990106,202221
36,,NYPD,New York City Police Department,,BROOKLYN,,,,,2019-07-15T03:41:24.000,07 BROOKLYN,Noise - Vehicle,2019-07-15T00:09:29.000,4 AVENUE,61 STREET,Car/Truck Music,,4 AVENUE,11220,4 AVENUE,61 STREET,,40.64026296770216,"{'type': 'Point', 'coordinates': [-74.019025019628, 40.640262967702]}",Street/Sidewalk,-74.0190250196282,PHONE,BROOKLYN,Unspecified,2019-07-15T07:42:35.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,4 AVENUE,,,43282444,,978970,172542
37,,NYPD,New York City Police Department,2027940049,BRONX,,,,BRONX,2019-07-15T15:19:18.000,04 BRONX,Noise - Commercial,2019-07-15T00:09:32.000,MORRIS AVENUE,EASTBURN AVENUE,Loud Music/Party,,176 EAST  174 STREET,10457,MORRIS AVENUE,EASTBURN AVENUE,EAST  174 STREET,40.84480301027394,"{'type': 'Point', 'coordinates': [-73.908970163449, 40.844803010274]}",Club/Bar/Restaurant,-73.90897016344935,PHONE,BRONX,Unspecified,2019-07-15T19:20:21.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST  174 STREET,,,43283035,,1009436,247075
38,ADDRESS,DOB,Department of Buildings,1000697502,MANHATTAN,,,,NEW YORK,2019-07-16T00:00:00.000,01 MANHATTAN,General Construction/Plumbing,2019-07-15T00:09:36.000,,,Building Permit - None,,90 JOHN STREET,10038,,,,40.70817283755487,"{'type': 'Point', 'coordinates': [-74.006463554382, 40.708172837555]}",,-74.006463554382,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,JOHN STREET,,,43295478,,982458,197283
39,,NYPD,New York City Police Department,1021150051,MANHATTAN,,,,NEW YORK,2019-07-15T03:59:41.000,12 MANHATTAN,Noise - Residential,2019-07-15T00:09:38.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,,533 WEST  156 STREET,10032,AMSTERDAM AVENUE,BROADWAY,WEST  156 STREET,40.8327704369593,"{'type': 'Point', 'coordinates': [-73.943728257772, 40.832770436959]}",Residential Building/House,-73.94372825777201,ONLINE,MANHATTAN,Unspecified,2019-07-15T08:01:21.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST  156 STREET,,,43280129,,999822,242683
40,,NYPD,New York City Police Department,2030380029,BRONX,,,,BRONX,2019-07-15T03:16:37.000,06 BRONX,Noise - Street/Sidewalk,2019-07-15T00:09:55.000,EAST  182 STREET,EAST  183 STREET,Loud Music/Party,,2271 WASHINGTON AVENUE,10457,EAST  182 STREET,EAST  183 STREET,WASHINGTON AVENUE,40.854953317283815,"{'type': 'Point', 'coordinates': [-73.893397929911, 40.854953317284]}",Street/Sidewalk,-73.89339792991069,PHONE,BRONX,Unspecified,2019-07-15T07:17:38.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WASHINGTON AVENUE,,,43279347,,1013740,250778
41,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,2019-07-15T23:15:00.000,02 MANHATTAN,Street Light Condition,2019-07-15T00:10:00.000,CLARKSON ST,WEST ST,Street Light Out,,,10014,CLARKSON STREET,WEST STREET,,40.72982593855549,"{'type': 'Point', 'coordinates': [-74.010600498517, 40.729825938555]}",,-74.0106004985172,UNKNOWN,MANHATTAN,Unspecified,2019-07-15T23:15:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43282148,,981312,205172
42,,NYPD,New York City Police Department,2030860037,BRONX,,,,BRONX,2019-07-15T05:24:09.000,06 BRONX,Noise - Street/Sidewalk,2019-07-15T00:10:34.000,EAST  182 STREET,EAST  183 STREET,Loud Talking,,2229 BELMONT AVENUE,10457,EAST  182 STREET,EAST  183 STREET,BELMONT AVENUE,40.85154175699114,"{'type': 'Point', 'coordinates': [-73.887724748818, 40.851541756991]}",,-73.88772474881812,PHONE,BRONX,Unspecified,2019-07-15T09:24:49.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BELMONT AVENUE,,,43279287,,1015311,249537
